,Unnamed: 0,ct,el,er,t
488,,0.0,18.0,99.91851728574515,20955.31945991516
489,,0.0,50.0,100.01728834634046,21026.949636220932
490,,0.0,20.0,100.70720104518647,21060.641020536423
491,,0.0,89.0,-66.65840292732528,21176.217148780823
492,,0.0,70.0,146.0715762211934,21271.290720939636
493,,0.0,66.0,100.8285429421729,21369.722677230835
494,,0.0,20.0,99.1992056684391,21401.090940713882
495,,0.0,29.0,-37.980844656483264,21444.958144426346
496,,0.0,99.0,-19.565856068592982,21572.10627102852
497,,0.0,21.0,117.54032215753618,21603.153522014618
498,,0.0,100.0,-16.666954748251523,21738.41716170311
499,,0.0,50.0,116.23980544325883,21811.886787176132
500,,0.0,98.0,-44.80136139939849,21934.15015053749
501,,0.0,17.0,125.30581617137926,21957.487587451935
502,,0.0,20.0,100.24853026091073,21993.52277445793
503,,0.0,20.0,100.21041653410691,22029.138202428818
504,,0.0,100.0,-13.452473724534375,22159.918704032898
505,,0.0,22.0,113.36421987756133,22195.14876484871
506,,0.0,27.0,-38.34538740056693,22239.782907009125
507,,0.0,19.0,117.90352229456187,22275.556320905685
508,,0.0,100.0,-17.61803546788554,22428.419806957245
509,,0.0,21.0,117.6336954615559,22459.767436504364
510,,0.0,71.0,99.60517078875301,22553.498285531998
511,,0.0,36.0,100.06160675830105,22607.702285528183
512,,0.0,53.0,-34.025805817984974,22677.97931623459
513,,0.0,16.0,115.20610486206482,22702.77311730385
514,,0.0,39.0,99.95684001146748,22754.280925750732
515,,0.0,24.0,102.27810399809509,22791.968702316284
516,,0.0,45.0,98.07914063098926,22850.223599910736
517,,0.0,23.0,101.2330736216466,22884.750004053116
518,,0.0,40.0,-61.9534420113319,22932.968298196793
519,,0.0,100.0,30.472415383188945,23066.708808660507
520,,0.0,97.0,-30.4659093316647,23197.93755364418
521,,0.0,29.0,124.52626498120077,23236.504945516586
522,,0.0,42.0,98.5833640385942,23283.68472957611
523,,0.0,17.0,101.46329398425647,23303.887239217758
524,,0.0,18.0,101.55441956038695,23327.213272809982
525,,0.0,24.0,98.89668047497794,23357.823379039764
526,,0.0,29.0,98.29392561482328,23395.809740781784
527,,0.0,16.0,100.024214452256,23414.814170598984
528,,0.0,38.0,100.57115400808718,23473.557535886765
529,,0.0,51.0,100.00762963139225,23538.942492723465
530,,0.0,43.0,99.6995984903975,23589.326318502426
531,,0.0,18.0,100.4746618259061,23613.818274736404
532,,0.0,55.0,99.4650878078149,23682.1684114933
533,,0.0,63.0,-53.067206077586974,23808.86852478981
534,,0.0,23.0,133.14855088770298,23845.7753200531
535,,0.0,19.0,98.23725307811425,23870.836409807205
536,,0.0,19.0,101.15604580237549,23894.67552614212
537,,0.0,24.0,99.017327062967,23921.432809591293
538,,0.0,10.0,-56.374975000092945,23942.64327287674
539,,0.0,54.0,135.89355540795182,24010.863437652588
540,,0.0,19.0,100.37889978730796,24031.616161346436
541,,0.0,30.0,100.03801094409972,24069.34300994873
542,,0.0,49.0,-38.25929164655501,24125.745553970337
543,,0.0,36.0,118.27436798738347,24171.773580789566
544,,0.0,19.0,99.41373110471008,24195.315412521362
545,,0.0,18.0,100.06079532974393,24216.96081519127
546,,0.0,31.0,100.91787340673824,24253.6212348938
547,,0.0,100.0,-14.445577450019046,24369.949996232986
548,,0.0,19.0,113.86154195847575,24394.842851877213
549,,0.0,40.0,99.55478042464892,24448.29286122322
550,,0.0,26.0,101.75099346680075,24480.25965833664
551,,0.0,18.0,100.35637929983967,24504.28734087944
552,,0.0,18.0,99.32399606145657,24527.394549369812
553,,0.0,20.0,99.76004846278411,24557.6197078228
554,,0.0,18.0,100.05976868740254,24579.098274230957
555,,0.0,42.0,100.92010836655346,24628.195073366165
556,,0.0,100.0,-7.496256998940872,24790.541091918945
557,,0.0,53.0,-28.400111365399738,24863.1554582119
558,,0.0,100.0,2.918849087345381,24989.995554208755
559,,0.0,20.0,112.4941743198387,25017.535710811615
560,,0.0,17.0,99.42183710895007,25039.82274365425
561,,0.0,23.0,101.35921573319148,25081.384746789932
562,,0.0,21.0,98.68590909475853,25107.458955049515
563,,0.0,26.0,-34.883952610584544,25140.689653635025
564,,0.0,22.0,115.38057536013304,25168.910084486008
565,,0.0,19.0,100.0155450257857,25194.705813646317
566,,0.0,22.0,99.62049003874355,25228.255199193954
567,,0.0,17.0,99.6135955283177,25249.105030298233
568,,0.0,62.0,100.71893920942706,25345.72647333145
569,,0.0,16.0,100.20166664310821,25374.670374393463
570,,0.0,18.0,99.7641942279212,25397.31030011177
571,,0.0,48.0,99.12458560681887,25470.172558307648
572,,0.0,18.0,101.59665583585189,25493.85561108589
573,,0.0,32.0,98.01281290552029,25533.02780842781
574,,0.0,99.0,-43.18066035362891,25667.758805036545
575,,0.0,100.0,13.887341147187389,25820.62206053734
576,,0.0,96.0,109.52012813593306,25950.64113521576
577,,0.0,18.0,99.4333590535082,25976.227177619934
578,,0.0,19.0,102.31640917692685,26002.229628801346
579,,0.0,22.0,99.51134482861544,26033.810404777527
580,,0.0,75.0,-51.27674169723438,26134.565895080566
581,,0.0,20.0,131.03322076145807,26163.87364435196
582,,0.0,24.0,-37.5133166764653,26189.79298210144
583,,0.0,45.0,115.89703410247674,26244.941202640533
584,,0.0,20.0,100.36475551814071,26272.06087756157
585,,0.0,18.0,99.646109716385,26293.6432659626
586,,0.0,19.0,101.78392986871516,26324.079032421112
587,,0.0,46.0,98.37671266397724,26384.60677075386
588,,0.0,17.0,100.48608936799295,26410.68713092804
589,,0.0,18.0,101.13268408231032,26434.87893462181
590,,0.0,89.0,-39.03852351548815,26549.175387620926
591,,0.0,27.0,-18.987624120606966,26578.201922416687
592,,0.0,17.0,116.4046826855154,26600.35625553131
593,,0.0,100.0,-8.939863788908216,26727.795822143555
594,,0.0,20.0,109.42536980393143,26759.266813516617
595,,0.0,26.0,100.25705013415637,26796.53319644928
596,,0.0,23.0,100.0326259023389,26830.99037528038
597,,0.0,41.0,99.41791708047688,26882.087752342224
598,,0.0,17.0,100.37195264497288,26900.967550754547
599,,0.0,18.0,99.94939884287021,26929.7394759655
600,,0.0,18.0,99.81032720077094,26959.47935819626
601,,0.0,41.0,99.42966090634005,27014.403047800064
